time,treat,conversion
6828,treatment,0
6829,treatment,0
6829,treatment,0
6830,control,1
6830,control,0
6834,treatment,0
6835,treatment,0
6838,treatment,1
6838,control,1
6839,control,0
6839,treatment,0
6839,treatment,0
6840,control,0
6840,control,0
6840,treatment,0
6841,control,0
6841,treatment,0
6841,treatment,0
6842,treatment,0
6843,treatment,0
6843,control,0
6844,control,0
6847,control,0
6847,control,0
6848,control,0
6848,control,0
6848,treatment,0
6850,treatment,0
6850,control,0
6851,treatment,0
6852,treatment,1
6852,treatment,0
6852,control,0
6857,control,0
6860,treatment,0
6860,control,0
6861,treatment,0
6861,treatment,0
6861,treatment,0
6862,treatment,0
6862,control,0
6864,control,0
6865,treatment,0
6865,treatment,0
6865,control,0
6866,treatment,0
6866,treatment,0
6867,treatment,0
6868,treatment,0
6868,treatment,0
6868,treatment,0
6869,treatment,1
6870,treatment,0
6872,treatment,0
6872,control,0
6872,treatment,0
6873,treatment,0
6873,treatment,0
6873,treatment,0
6873,treatment,0
6874,treatment,0
6874,treatment,0
6874,treatment,0
6875,control,0
6877,treatment,0
6878,treatment,0
6879,control,0
6879,treatment,0
6880,control,0
6880,treatment,0
6880,control,0
6882,control,0
6882,treatment,0
6885,treatment,0
6885,control,0
6885,treatment,0
6889,control,0
6890,treatment,0
6891,control,0
6892,control,0
6893,control,0
6894,treatment,0
6894,treatment,0
6894,treatment,0
6895,treatment,0
6895,treatment,0
6896,treatment,0
6898,control,0
6898,treatment,0
6898,treatment,0
6898,treatment,0
6899,treatment,0
6900,treatment,0
6900,treatment,0
6902,treatment,0
6903,control,0
6903,control,0
6904,treatment,0
6905,treatment,0
6905,control,0
6906,treatment,0
6908,treatment,0
6909,control,0
6910,treatment,0
6910,treatment,0
6911,treatment,0
6911,control,0
6911,treatment,0
6913,control,1
6914,treatment,0
6915,control,0
6916,control,0
6917,control,1
6918,treatment,0
6919,control,0
6921,treatment,0
6921,treatment,0
6921,treatment,0
6922,treatment,0
6922,treatment,0
6922,treatment,0
6923,control,0
6923,control,0
6925,control,0
6925,treatment,0
6925,control,0
6927,treatment,0
6928,treatment,0
6928,treatment,0
6929,treatment,1
6929,treatment,0
6932,control,0
6932,control,0
6932,treatment,0
6932,control,0
6933,control,0
6934,treatment,0
6935,treatment,0
6936,control,0
6937,control,0
6938,control,0
6938,treatment,0
6939,control,0
6939,treatment,0
6941,treatment,0
6942,control,0
6943,treatment,0
6943,control,1
6943,control,0
6943,treatment,1
6943,treatment,0
6944,treatment,0
6944,treatment,0
6945,treatment,0
6945,control,0
6946,control,0
6946,treatment,0
6947,treatment,0
6947,treatment,0
6948,treatment,0
6949,control,0
6950,control,0
6950,treatment,0
6951,control,0
6951,control,0
6951,treatment,0
6951,control,0
6952,control,0
6952,control,0
6952,control,0
6952,control,0
6953,treatment,0
6954,control,0
6956,treatment,0
6956,treatment,0
6957,treatment,0
6960,treatment,0
6960,treatment,0
6960,control,0
6960,treatment,0
6960,treatment,0
6960,control,0
6961,treatment,0
6961,control,0
6963,treatment,0
6964,control,0
6964,control,0
6965,control,0
6965,control,0
6967,treatment,0
6969,treatment,0
6969,treatment,0
6969,control,0
6969,treatment,0
6971,control,0
6973,control,0
6973,control,0
6974,control,0
6975,treatment,0
6976,treatment,0
6978,control,0
6978,treatment,0
6980,control,0
6981,control,0
6981,control,0
6981,treatment,0
6981,treatment,0
6982,control,0
6982,control,0
6983,control,0
6983,control,0
6983,control,0
6983,control,0
6983,control,0
6984,control,0
6985,control,0
6985,control,0
6985,treatment,0
6986,treatment,1
6987,control,0
6989,treatment,0
6992,control,0
6992,treatment,0
6992,control,0
6993,treatment,0
6993,treatment,0
6993,treatment,0
6993,treatment,0
6994,control,0
6994,control,0
6994,control,0
6995,treatment,0
6995,treatment,0
6996,treatment,0
6996,control,0
6996,control,0
6996,treatment,0
6998,treatment,0
6999,control,0
6999,treatment,0
6999,treatment,0
7000,control,0
7001,control,0
7001,control,0
7001,control,0
7001,control,1
7002,treatment,0
7003,treatment,0
7003,treatment,0
7003,treatment,0
7003,control,0
7004,treatment,0
7005,control,0
7006,treatment,0
7007,control,0
7008,treatment,0
7008,control,0
7009,treatment,0
7009,control,0
7010,control,0
7011,control,0
7014,control,0
7015,treatment,0
7015,treatment,0
7017,treatment,0
7019,control,0
7020,control,0
7021,treatment,0
7021,control,0
7022,control,0
7022,treatment,0
7022,control,0
7022,treatment,0
7024,treatment,0
7024,control,0
7027,control,0
7028,treatment,0
7029,treatment,0
7030,treatment,0
7030,treatment,0
7033,control,0
7033,control,0
7034,control,0
7035,control,0
7036,control,0
7036,treatment,0
7036,treatment,0
7037,treatment,0
7038,control,0
7039,treatment,0
7039,control,0
7040,control,0
7040,control,0
7041,treatment,0
7041,control,0
7041,control,0
7041,control,0
7043,treatment,0
7044,control,0
7045,control,0
7045,control,0
7045,treatment,0
7045,control,0
7046,treatment,0
7048,treatment,0
7048,control,0
7048,control,0
7048,control,0
7049,control,0
7050,control,0
7052,treatment,0
7052,control,0
7053,treatment,0
7053,treatment,1
7053,control,0
7054,control,0
7055,control,0
7056,treatment,0
7057,treatment,0
7058,treatment,0
7058,control,0
7058,treatment,0
7059,control,0
7061,treatment,0
7062,treatment,0
7062,treatment,0
7063,control,0
7063,control,0
7065,treatment,0
7065,control,1
7065,treatment,0
7066,treatment,0
7066,treatment,0
7066,control,0
7066,treatment,0
7067,control,0
7068,treatment,0
7070,treatment,0
7070,control,0
7071,treatment,0
7071,treatment,0
7072,treatment,0
7073,control,0
7074,control,0
7076,control,0
7077,control,0
7077,treatment,1
7077,treatment,0
7077,treatment,0
7078,treatment,0
7079,control,0
7081,treatment,0
7082,treatment,0
7082,control,0
7084,control,0
7084,control,0
7086,control,0
7087,treatment,0
7087,control,0
7087,treatment,0
7088,treatment,0
7088,treatment,0
7088,control,0
7090,control,0
7091,control,0
7091,treatment,0
7092,treatment,0
7093,treatment,0
7093,control,0
7095,control,0
7095,control,0
7096,control,0
7096,treatment,0
7097,control,0
7099,control,0
7101,control,0
7101,treatment,0
7102,treatment,0
7102,control,0
7104,treatment,0
7104,treatment,1
7106,treatment,0
7108,treatment,0
7108,control,0
7109,control,0
7109,treatment,0
7110,control,0
7110,control,0
7110,treatment,0
7113,control,0
7113,treatment,0
7113,treatment,0
7116,control,0
7116,treatment,0
7116,control,0
7118,treatment,0
7118,treatment,0
7121,control,0
7121,control,0
7121,treatment,0
7122,control,0
7122,treatment,0
7123,control,0
7123,treatment,0
7124,control,0
7124,treatment,0
7124,treatment,0
7125,treatment,0
7125,treatment,0
7126,treatment,0
7127,treatment,0
7128,treatment,0
7128,treatment,0
7128,control,0
7128,control,0
7129,treatment,0
7130,control,0
7130,control,0
7130,control,0
7130,treatment,0
7131,treatment,0
7131,control,0
7132,treatment,0
7132,treatment,0
7132,treatment,0
7133,treatment,0
7133,treatment,0
7134,control,0
7134,treatment,0
7135,treatment,0
7137,control,0
7138,control,0
7138,control,0
7138,control,0
7141,control,0
7141,treatment,0
7142,treatment,0
7143,treatment,0
7143,treatment,0
7144,treatment,0
7144,treatment,0
7144,control,0
7146,treatment,0
7147,treatment,0
7147,treatment,0
7147,control,0
7147,control,0
7148,control,0
7149,treatment,0
7149,control,0
7149,treatment,0
7151,treatment,0
7154,control,0
7154,treatment,0
7156,treatment,0
7156,treatment,0
7157,treatment,0
7157,treatment,0
7161,treatment,0
7162,control,1
7162,control,0
7164,control,0
7165,control,1
7166,treatment,0
7167,treatment,0
7168,control,0
7168,treatment,0
7169,control,0
7170,treatment,0
7171,control,0
7171,control,0
7171,treatment,0
7172,treatment,0
7173,treatment,0
7174,treatment,0
7175,control,0
7178,control,0
7180,treatment,0
7180,treatment,0
7180,control,0
7181,control,0
7181,treatment,0
7182,control,0
7182,control,0
7183,control,0
7183,control,0
7184,treatment,0
7184,control,0
7185,control,1
7185,treatment,0
7186,treatment,0
7186,treatment,0
7186,treatment,0
7187,treatment,1
7187,treatment,0
7188,treatment,0
7189,treatment,0
7190,control,0
7190,control,0
7192,treatment,0
7193,treatment,0
7194,treatment,0
7194,control,0
7194,control,0
7194,treatment,0
7195,treatment,0
7195,treatment,0
7196,control,0
7198,treatment,0
7199,control,0
7199,control,0
7200,treatment,0
7200,control,0
7202,control,0
7203,treatment,0
7204,treatment,0
7206,control,0
7207,treatment,0
7207,treatment,0
7207,treatment,0
7207,treatment,0
7209,control,0
7209,treatment,0
7210,control,0
7212,treatment,0
7212,treatment,0
7213,control,0
7213,control,0
7213,control,0
7214,control,0
7214,control,0
7217,control,1
7217,treatment,0
7218,treatment,0
7218,treatment,0
7219,treatment,0
7220,treatment,0
7220,control,0
7221,treatment,1
7221,control,0
7223,control,0
7224,treatment,0
7224,control,0
7224,control,0
7225,treatment,0
7225,treatment,0
7226,treatment,1
7226,treatment,0
7227,treatment,1
7227,treatment,0
7228,treatment,1
7229,control,0
7230,treatment,0
7230,control,0
7230,treatment,0
7232,control,0
7233,control,0
7233,control,0
7233,control,0
7233,control,0
7234,control,0
7234,treatment,0
7234,treatment,0
7235,treatment,0
7237,control,0
7238,control,0
7238,treatment,0
7238,control,1
7239,treatment,0
7239,treatment,0
7240,control,0
7240,treatment,0
7240,control,0
7240,treatment,0
7241,control,0
7241,control,0
7242,control,0
7242,control,0
7244,control,0
7245,control,0
7245,treatment,0
7245,treatment,0
7247,treatment,0
7247,treatment,0
7249,treatment,0
7250,treatment,0
7250,control,0
7250,treatment,0
7250,control,1
7251,treatment,0
7251,treatment,0
7252,treatment,1
7252,control,0
7253,treatment,0
7254,treatment,0
7255,treatment,0
7255,control,0
7256,treatment,0
7256,treatment,1
7256,treatment,0
7256,control,0
7257,control,0
7257,control,0
7258,treatment,1
7259,treatment,0
7259,control,0
7259,control,1
7260,control,0
7260,control,0
7260,treatment,0
7261,control,0
7261,control,1
7261,treatment,0
7264,control,0
7266,treatment,0
7266,control,0
7267,control,0
7267,treatment,0
7268,control,0
7269,control,0
7269,treatment,0
7269,control,0
7269,control,0
7270,treatment,0
7270,control,0
7272,treatment,0
7272,control,0
7272,control,0
7273,control,0
7278,treatment,1
7278,control,0
7279,control,0
7280,treatment,0
7282,treatment,0
7282,treatment,0
7284,control,0
7285,treatment,0
7286,control,0
7286,treatment,0
7286,control,0
7286,control,0
7287,treatment,0
7288,control,0
7289,treatment,0
7291,treatment,0
7292,treatment,0
7293,treatment,0
7293,control,0
7294,treatment,0
7294,control,0
7294,treatment,0
7295,treatment,0
7296,treatment,0
7296,treatment,0
7297,treatment,0
7299,control,0
7301,treatment,0
7302,control,0
7302,control,0
7303,control,0
7303,treatment,0
7303,control,0
7303,treatment,0
7306,control,0
7309,control,0
7310,treatment,0
7310,control,0
7311,treatment,0
7311,treatment,1
7312,treatment,0
7312,control,0
7312,control,0
7313,control,0
7314,treatment,0
7315,treatment,0
7315,treatment,0
7315,control,0
7316,control,0
7316,control,0
7317,treatment,0
7317,control,0
7317,control,0
7318,treatment,0
7318,treatment,0
7319,treatment,0
7321,control,0
7321,control,0
7322,control,0
7322,treatment,0
7322,treatment,0
7322,control,0
7324,treatment,0
7326,treatment,0
7326,treatment,0
7327,treatment,0
7327,treatment,0
7328,control,0
7328,control,0
7328,control,0
7329,treatment,0
7329,treatment,0
7330,control,0
7330,treatment,0
7332,control,0
7332,treatment,0
7333,control,0
7334,treatment,0
7336,control,0
7337,treatment,0
7337,treatment,0
7338,control,0
7339,treatment,0
7340,treatment,0
7340,control,0
7341,treatment,0
7342,control,0
7344,treatment,0
7344,control,0
7345,control,0
7346,control,0
7346,treatment,0
7346,treatment,0
7347,treatment,0
7347,control,0
7348,control,1
7348,control,0
7351,control,0
7352,treatment,0
7352,control,0
7352,control,0
7352,control,0
7354,control,0
7354,treatment,0
7354,treatment,0
7356,control,0
7357,control,0
7358,control,0
7360,control,0
7362,control,0
7362,control,0
7363,control,0
7363,control,0
7363,treatment,0
7363,treatment,0
7364,treatment,0
7364,control,0
7364,control,1
7364,treatment,0
7365,treatment,0
7365,treatment,0
7366,control,0
7366,control,0
7367,treatment,0
7367,treatment,0
7370,treatment,1
7371,control,0
7372,treatment,0
7373,control,0
7374,control,0
7375,control,0
7376,control,1
7376,treatment,0
7377,treatment,0
7377,treatment,0
7377,control,0
7377,control,0
7378,control,0
7378,control,0
7378,control,0
7378,treatment,0
7380,control,0
7380,treatment,0
7380,treatment,0
7381,treatment,0
7384,treatment,0
7384,control,0
7385,treatment,0
7385,treatment,0
7385,control,0
7385,control,0
7389,control,0
7389,treatment,0
7389,treatment,1
7389,treatment,0
7390,treatment,0
7390,treatment,0
7390,treatment,0
7391,control,0
7391,control,0
7391,control,0
7392,treatment,0
7393,control,0
7394,treatment,0
7394,treatment,0
7396,control,0
7398,control,0
7398,treatment,0
7399,treatment,0
7400,treatment,0
7401,control,0
7402,treatment,0
7403,treatment,0
7403,control,0
7404,treatment,0
7405,treatment,0
7405,control,0
7405,control,0
7406,control,0
7407,treatment,0
7407,control,0
7410,treatment,0
7413,treatment,0
7414,control,0
7414,treatment,0
7415,treatment,0
7416,control,0
7416,treatment,0
7417,control,0
7417,control,0
7418,treatment,1
7420,treatment,0
7420,treatment,0
7420,treatment,0
7420,treatment,0
7421,treatment,0
7422,treatment,0
7422,control,0
7423,treatment,0
7423,control,0
7424,control,0
7424,control,0
7424,treatment,0
7426,control,0
7426,control,0
7429,control,0
7432,control,0
7433,control,0
7433,control,0
7433,treatment,0
7434,control,0
7435,control,0
7437,control,0
7438,treatment,0
7439,control,0
7439,treatment,0
7439,treatment,0
7440,treatment,0
7441,control,0
7442,treatment,0
7443,treatment,0
7443,control,1
7443,control,0
7443,control,0
7444,treatment,0
7444,control,0
7446,control,0
7446,control,0
7448,treatment,0
7448,control,0
7448,treatment,1
7450,treatment,0
7450,control,0
7451,treatment,0
7453,treatment,0
7453,control,0
7454,treatment,0
7456,treatment,0
7456,treatment,0
7457,treatment,0
7457,control,0
7457,control,0
7458,control,0
7459,treatment,0
7459,control,0
7460,control,0
7460,treatment,1
7462,control,0
7464,treatment,0
7465,treatment,0
7465,treatment,0
7467,control,0
7468,treatment,0
7471,treatment,0
7472,control,1
7473,treatment,0
7474,control,0
7476,treatment,0
7476,control,0
7477,control,0
7477,control,0
7478,treatment,1
7480,control,0
7480,treatment,0
7482,treatment,0
7482,treatment,0
7483,treatment,0
7484,control,0
7485,control,0
7485,control,0
7489,treatment,0
7490,treatment,0
7491,treatment,0
7493,control,0
7493,control,0
7494,treatment,0
7494,treatment,0
7496,treatment,0
7496,control,0
7497,treatment,0
7498,control,0
7498,control,0
7501,control,0
7501,treatment,0
7502,control,0
7503,control,0
7505,treatment,0
7506,control,0
7508,treatment,0
7510,control,0
7510,treatment,0
7511,treatment,0
7513,treatment,0
7514,treatment,0
7514,control,0
7515,control,0
7515,treatment,0
7515,treatment,0
7517,treatment,0
7519,treatment,0
7519,control,0
7520,control,0
7520,control,0
7520,control,0
7521,treatment,1
7522,control,0
7522,treatment,1
7522,control,0
7522,control,0
7523,control,0
7523,treatment,0
7525,control,0
7525,control,0
7525,control,0
7526,control,0
7526,treatment,0
7526,control,0
7527,control,0
7528,treatment,0
7529,control,1
7530,treatment,0
7531,treatment,0
7532,control,0
7532,treatment,0
7532,treatment,0
7534,treatment,0
7534,control,0
7536,treatment,0
7537,control,1
7537,treatment,0
7537,control,0
7537,treatment,0
7538,control,0
7538,treatment,0
7538,treatment,0
7539,control,0
7541,control,0
7541,treatment,0
7542,treatment,0
7543,control,0
7544,treatment,0
7548,control,0
7550,control,0
7551,treatment,0
7552,control,0
7554,control,0
7555,treatment,0
7556,control,0
7557,control,0
7557,treatment,0
7558,control,0
7559,treatment,0
7559,treatment,0
7560,treatment,0
7562,treatment,0
7562,treatment,0
7562,treatment,0
7563,treatment,0
7565,treatment,0
7566,control,0
7567,control,0
7569,control,0
7571,treatment,0
7571,control,0
7571,control,0
7572,treatment,0
7572,control,0
7573,control,0
7576,control,0
7576,control,0
7576,treatment,1
7577,treatment,0
7577,control,0
7577,control,1
7578,treatment,0
7578,control,0
7578,control,0
7579,control,0
7579,control,0
7581,control,0
7581,control,0
7581,treatment,0
7583,control,0
7584,treatment,0
7585,treatment,0
7585,treatment,0
7585,control,0
7586,treatment,0
7587,treatment,0
7589,treatment,0
7589,treatment,0
7590,control,0
7591,control,0
7592,treatment,0
7592,control,0
7592,control,0
7592,treatment,0
7593,control,0
7593,control,0
7594,control,0
7594,treatment,0
7594,control,0
7595,treatment,0
7595,control,0
7595,control,0
7597,control,0
7597,control,0
7598,treatment,0
7599,control,0
7601,control,0
7601,control,0
7601,treatment,0
7601,control,0
7602,control,0
7603,control,0
7605,control,0
7605,treatment,0
7605,treatment,0
7605,control,0
7606,treatment,0
7607,control,0
7608,treatment,0
7610,treatment,0
7610,control,0
7611,control,0
7613,treatment,0
7613,treatment,0
7613,control,0
7613,control,0
7613,control,0
7613,treatment,0
7613,control,0
7614,control,0
7615,treatment,0
7615,control,0
